,gid_x,Weight_y,Age_y,LevelReason,Location_y,CurrentStatus,Level_y,Sex_y,AnimalID,HW_y
595,1211134571625047,38,04 year(s) 00 month(s) 22 day(s),L3 - BR,Foster Foster Home,Available,L3,N,A0056507497,+
596,1211134910680086,42,09 year(s) 04 month(s) 21 day(s),L2-LB,Foster Foster Home,Available,L2,S,A0053603468,-
597,1211134909968760,58,03 year(s) 04 month(s) 04 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0055785509,-
598,1211134587074838,43,10 year(s) 00 month(s) 14 day(s),L1,Foster Foster Home,Available,L1,S,A0056378001,-
599,1211134910323949,79,09 year(s) 05 month(s) 28 day(s),L1     A856995,Foster Foster Home,Available,L1,S,A0053595877,-
600,1211134573209559,40,03 year(s) 00 month(s) 08 day(s),L1,Foster Foster Home,Available,L1,N,A0056598333,-
601,1211134586650175,37,02 year(s) 03 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,S,A0055857982,-
602,1211134586796152,40,03 year(s) 02 month(s) 00 day(s),L2-OA,Foster Foster Home,Available,L2,S,A0056261713,-
603,1211134910809363,42,04 year(s) 00 month(s) 05 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0056629500,-
604,1211134587668023,48,04 year(s) 10 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,S,A0054649638,-
605,1211134910437574,43,02 year(s) 04 month(s) 14 day(s),A899764- L1,Foster Foster Home,Available,L1,N,A0053637006,-
606,1211134587129710,55,04 year(s) 00 month(s) 01 day(s),L1,Foster Foster Home,Available,L1,N,A0056647661,-
607,1211134910596810,53,03 year(s) 11 month(s) 18 day(s),L1,Foster Foster Home,Available,L1,S,A0056853475,-
608,1211134587289275,41,02 year(s) 09 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,N,A0055971280,+
609,1211134910630260,44,05 year(s) 11 month(s) 24 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0056689698,-
610,1211134910895228,54,04 year(s) 03 month(s) 21 day(s),L1,Foster Foster Home,Available,L1,S,A0055870173,-
611,1211134571412940,60,11 year(s) 09 month(s) 17 day(s),L1,Foster Foster Home,Available,L1,N,A0053632065,-
612,1211134587290629,44,02 year(s) 10 month(s) 18 day(s),L1,Foster Foster Home,Available,L1,N,A0057053942,-
613,1211134587233735,62,01 year(s) 10 month(s) 27 day(s),L1,Foster Foster Home,Available,L1,N,A0056989366,-
614,1211134573492761,54,02 year(s) 04 month(s) 06 day(s),L1,Foster Foster Home,Available,L1,S,A0057120707,-
615,1211134586843932,63,06 year(s) 03 month(s) 17 day(s),L1,Foster Foster Home,Available,L1,S,A0055894440,+
616,1211134586991192,60,04 year(s) 11 month(s) 29 day(s),L1,Foster Foster Home,Available,L1,N,A0056673936,-
617,1211134910575215,66,04 year(s) 11 month(s) 07 day(s),L1,Foster Foster Home,Available,L1,S,A0056932246,+
618,1211134910452176,93,06 year(s) 00 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,N,A0056503718,+
619,1211134911055469,69,02 year(s) 10 month(s) 26 day(s),L2 - OA,Foster Foster Home,Available,L2,N,A0056996026,-
620,1211134910617480,51,05 year(s) 05 month(s) 02 day(s),L2 - SF,Foster Foster Home,Available,L2,S,A0053618690,-
621,1211134910359886,54,04 year(s) 02 month(s) 04 day(s),L1,Foster Foster Home,Available,L1,N,A0056223206,-
622,1211134587517170,54,03 year(s) 03 month(s) 16 day(s),L3-LB/OA/RG,Foster Foster Home,Available,L3,N,A0055905913,-
623,1211134910668152,48,07 year(s) 00 month(s) 24 day(s),L2-LR/BR,Foster Foster Home,Available,L2,S,A0056500648,+
624,1211134910452184,69,04 year(s) 09 month(s) 20 day(s),L1,Foster Foster Home,Available,L1,N,A0057243693,-
625,1211134573235108,44,02 year(s) 10 month(s) 13 day(s),L2 - JM,Foster Foster Home,Available,L2,S,A0057081101,-
626,1211134910644067,27,05 year(s) 11 month(s) 08 day(s),L1,Foster Foster Home,Available,L1,S,A0056927704,-
627,1211134586853881,42,02 year(s) 09 month(s) 07 day(s),L1,Foster Foster Home,Available,L1,S,A0057321831,-
628,1211134911207580,33,02 year(s) 10 month(s) 25 day(s),L2-OA/LB,Foster Foster Home,Available,L2,S,A0057005310,-
629,1211134584620945,58,04 year(s) 11 month(s) 16 day(s),L2-OA/JM/BR,Foster Foster Home,Available,L2,N,A0056868984,-
630,1211134573140591,56,02 year(s) 01 month(s) 03 day(s),L1,Foster Foster Home,Available,L1,N,A0056432711,-
631,1211134571389675,50,02 year(s) 10 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,S,A0057025902,+
632,1211134587328395,58,04 year(s) 11 month(s) 04 day(s),L1,Foster Foster Home,Available,L1,S,A0056944879,-
633,1211134588106907,35,03 year(s) 09 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,N,A0057361999,-
634,1211134911292803,40,01 year(s) 09 month(s) 17 day(s),L2 - SF,Foster Foster Home,Available,L2,S,A0057261805,-
635,1211134910514417,41,01 year(s) 10 month(s) 16 day(s),L2 - OA/LB,Foster Foster Home,Available,L2,N,A0056934062,-
636,1211134588099052,56,02 year(s) 03 month(s) 30 day(s),L1,Foster Foster Home,Available,L1,N,A0057165899,-
637,1211134587855087,43,04 year(s) 09 month(s) 16 day(s),L1,Foster Foster Home,Available,L1,S,A0057261594,-
638,1211134587373020,41,03 year(s) 11 month(s) 27 day(s),L2-OA,Foster Foster Home,Available,L2,N,A0056676632,-
639,1211134572639321,62,03 year(s) 00 month(s) 21 day(s),L1,Foster Foster Home,Available,L1,S,A0056520035,-
640,1211134910282085,51,02 year(s) 03 month(s) 24 day(s),L1,Foster Foster Home,Available,L1,N,A0057203236,-
641,1211134910481718,48,03 year(s) 07 month(s) 18 day(s),L1,Foster Foster Home,Available,L1,S,A0057614005,-
642,1211134910282053,44,08 year(s) 07 month(s) 29 day(s),L1,Foster Foster Home,Available,L1,S,A0057500992,+
643,1211134573758861,47,02 year(s) 08 month(s) 14 day(s),L1,Foster Foster Home,Available,L1,S,A0057455043,-
644,1211134911207590,62,03 year(s) 08 month(s) 18 day(s),L2-BR,Foster Foster Home,Available,L2,N,A0057439713,-
645,1211134587092419,57,02 year(s) 08 month(s) 03 day(s),L3- BH,Foster Foster Home,Available,L3,N,A0057510470,-
646,1211134586726905,53,03 year(s) 08 month(s) 10 day(s),L2 - BR,Foster Foster Home,Available,L2,N,A0057484538,-
647,1211134910121346,50,03 year(s) 07 month(s) 18 day(s),L1,Foster Foster Home,Available,L1,N,A0057609567,-
648,1211134574238334,41,02 year(s) 02 month(s) 08 day(s),L2 RG/H,Foster Foster Home,Available,L2,S,A0057489230,-
649,1211134587546928,77,03 year(s) 09 month(s) 17 day(s),L1,Foster Foster Home,Available,L1,N,A0057256931,+
650,1211134573140600,65,06 year(s) 08 month(s) 16 day(s),L1,Foster Foster Home,Available,L1,S,A0053848363,-
651,1211134587253439,67,08 year(s) 01 month(s) 19 day(s),L1,Foster Foster Home,Court,L1,F,A0056311137,-
652,1211134909806257,37,05 year(s) 05 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,S,A0053617955,-
653,1211134574352288,62,03 year(s) 10 month(s) 16 day(s),L1,Foster Foster Home,Available,L1,N,A0057066775,+
654,1211134910547576,42,01 year(s) 05 month(s) 25 day(s),L1,Foster Foster Home,Available,L1,N,A0057782104,-
655,1211134587763056,61,02 year(s) 10 month(s) 01 day(s),L1,Foster Foster Home,Available,L1,N,A0057161815,-
656,1211134909844188,53,12 year(s) 06 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,S,A0057809416,+
657,1211134585018781,55,03 year(s) 08 month(s) 05 day(s),L2- BR/M&G,Foster Foster Home,Available,L2,N,A0057512818,-
658,1211134587251042,46,03 year(s) 09 month(s) 18 day(s),L1,Foster Foster Home,Available,L1,S,A0057252718,-
659,1211134911721019,46,02 year(s) 06 month(s) 27 day(s),L1,Foster Foster Home,Available,L1,S,A0057774743,-
660,1211134584125053,80,03 year(s) 08 month(s) 09 day(s),L2- OA,Foster Foster Home,Available,L2,N,A0054963463,-
661,1211134910299911,43,04 year(s) 06 month(s) 10 day(s),L2-BR,Foster Foster Home,Available,L2,S,A0057867271,-
662,1211134909841948,51,02 year(s) 07 month(s) 12 day(s),L3-JM,Foster Foster Home,Available,L3,S,A0057656410,-
663,1211134574148794,60,03 year(s) 08 month(s) 11 day(s),L1,Foster Foster Home,Available,L1,S,A0057478759,+
664,1211134588634964,63,02 year(s) 06 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,N,A0057771723,-
665,1211134587546938,66,01 year(s) 03 month(s) 12 day(s),L2 JM/LB,Foster Foster Home,Available,L2,N,A0057072729,-
666,1211134574604130,71,07 year(s) 00 month(s) 16 day(s),L1,Foster Foster Home,Available,L1,S,A0056545695,-
667,1211144125769366,36,02 year(s) 02 month(s) 19 day(s),L2-OA,Foster Foster Home,Available,L2,N,A0056096120,-
668,1211134574120660,61,07 year(s) 07 month(s) 27 day(s),L1,Foster Foster Home,Available,L1,S,A0055025441,+
669,1211134573811756,52,04 year(s) 05 month(s) 17 day(s),L1,Foster Foster Home,Available,L1,S,A0057999103,-
670,1211134910819776,46,03 year(s) 11 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,S,A0056878500,-
671,1211134910575225,46,01 year(s) 06 month(s) 29 day(s),L2-JM/SF,Foster Foster Home,Available,L2,S,A0057747654,-
672,1211134587143682,60,05 year(s) 05 month(s) 22 day(s),L1,Dogs 088 A4,Available,L1,N,A0057973869,-
673,1211134911628449,46,02 year(s) 05 month(s) 18 day(s),L2-BR,Foster Foster Home,Available,L2,S,A0057985936,-
674,1211134910804417,47,03 year(s) 05 month(s) 17 day(s),L1,Foster Foster Home,Available,L1,S,A0058006377,-
675,1211134911989131,47,03 year(s) 05 month(s) 11 day(s),L1,Foster Foster Home,Available,L1,S,A0058031872,-
676,1211134911274568,64,04 year(s) 08 month(s) 16 day(s),L2-OA/LB,Foster Foster Home,Available,L2,N,A0057442724,-
677,1211134587558276,56,04 year(s) 05 month(s) 02 day(s),L1,Foster Foster Home,Available,L1,N,A0058070653,-
678,1211134912039279,49,04 year(s) 05 month(s) 09 day(s),L1,Foster Foster Home,Available,L1,S,A0058038278,-
679,1211134911731446,53,05 year(s) 04 month(s) 17 day(s),L2 - SF,Foster Foster Home,Available,L2,M,A0058279327,+
680,1211134587512128,47,02 year(s) 06 month(s) 19 day(s),L2-OA,Foster Foster Home,Available,L2,S,A0057820720,-
681,1211134574243810,50,01 year(s) 09 month(s) 22 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0057224582,-
682,1211134910121358,32,01 year(s) 04 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,N,A0058256503,-
683,1211134912142791,46,02 year(s) 09 month(s) 16 day(s),L1,Foster Foster Home,Available,L1,N,A0057257626,-
684,1211134910437590,13,12 year(s) 05 month(s) 25 day(s),L1,Foster Foster Home,Court,L1,S,A0057949341,-
685,1211134910781685,52,03 year(s) 06 month(s) 08 day(s),L2- SF/BR,Foster Foster Home,Available,L2,S,A0057885171,+
686,1211134587057554,71,03 year(s) 05 month(s) 17 day(s),L2-OA/JM,Foster Foster Home,Available,L2,N,A0058000573,+
687,1211134574211262,44,01 year(s) 06 month(s) 30 day(s),L1,Foster Foster Home,Available,L1,N,A0057749805,-
688,1211134587957846,51,02 year(s) 04 month(s) 05 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058360897,-
689,1211134574270854,16,03 year(s) 05 month(s) 25 day(s),L2-SF,Foster Foster Home,Court,L2,N,A0057949359,-
690,1211134574619113,10,03 year(s) 05 month(s) 25 day(s),L1,Foster Foster Home,Court,L1,N,A0057949290,-
691,1211134910811694,45,02 year(s) 09 month(s) 09 day(s),L2-OA,Foster Foster Home,Available,L2,S,A0057303592,-
692,1211134587614410,63,02 year(s) 08 month(s) 08 day(s),L2-SF/BR,Foster Foster Home,Available,L2,S,A0057500056,-
693,1211134587763065,47,02 year(s) 07 month(s) 25 day(s),L2-OA,Foster Foster Home,Available,L2,S,A0057572441,-
694,1211134574211270,70,05 year(s) 04 month(s) 12 day(s),L1,Foster Foster Home,Available,L1,N,A0058328118,-
695,1211134586703748,41,04 year(s) 04 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,S,A0058240878,+
696,1211134910489818,45,01 year(s) 07 month(s) 10 day(s),L1,Foster Foster Home,Available,L1,S,A0057673945,-
697,1211134587399608,48,03 year(s) 08 month(s) 18 day(s),L2-LB,Foster Foster Home,Available,L2,N,A0057425727,-
698,1211134587918846,47,07 year(s) 02 month(s) 04 day(s),L1-A857655,Foster Foster Home,Available,L1,N,A0053596658,+
699,1211134589163157,61,02 year(s) 06 month(s) 27 day(s),L2-SF,Foster Foster Home,Available,L2,N,A0057776766,+
700,1211134574930160,54,03 year(s) 07 month(s) 14 day(s),L2- LB,Foster Foster Home,Available,L2,S,A0057639835,+
701,1211134587132714,54,03 year(s) 07 month(s) 14 day(s),L2- LB,Foster Foster Home,Available,L2,S,A0057639835,+
702,1211134911837980,28,01 year(s) 02 month(s) 13 day(s),L1,Foster Foster Home,Available,L1,S,A0058314640,-
703,1211134587453164,40,03 year(s) 03 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,S,A0058450905,+
704,1211134574849894,51,04 year(s) 04 month(s) 13 day(s),L2 - SF,Foster Foster Home,Available,L2,F,A0058313508,-
705,1211134910236578,51,04 year(s) 04 month(s) 13 day(s),L2 - SF,Foster Foster Home,Available,L2,F,A0058313508,-
706,1211134910514430,62,03 year(s) 06 month(s) 03 day(s),L2-A,Foster Foster Home,Available,L2,N,A0057918810,-
707,1211134587515718,50,01 year(s) 03 month(s) 30 day(s),L2-SF/BR,Foster Foster Home,Available,L2,S,A0058398208,-
708,1211134905477955,48,02 year(s) 09 month(s) 19 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0054759790,-
709,1211134911274577,11,06 year(s) 03 month(s) 20 day(s),L1,Foster Foster Home,Court,L1,N,A0057949305,-
710,1211134573221935,44,02 year(s) 08 month(s) 11 day(s),L2 - SF,Foster Foster Home,Available,L2,S,A0057471755,+
711,1211134910236541,31,02 year(s) 04 month(s) 04 day(s),L3-SF,Foster Foster Home,Available,L3,N,A0058373394,-
712,1211134912282907,48,03 year(s) 04 month(s) 09 day(s),L1,Foster Foster Home,Available,L1,S,A0058338338,-
713,1211134574834909,42,01 year(s) 03 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,N,A0058435739,-
714,1211134911549145,57,03 year(s) 03 month(s) 20 day(s),L2-SF,Foster Foster Home,Available,L2,N,A0058463186,-
715,1211134906274070,12,04 year(s) 05 month(s) 25 day(s),L2-SF,Foster Foster Home,Court,L2,M,A0057949368,-
716,1211134912412849,57,04 year(s) 03 month(s) 27 day(s),L2-SF,Foster Foster Home,Available,L2,N,A0058416589,-
717,1211134573405197,56,03 year(s) 05 month(s) 28 day(s),L1,Foster Foster Home,Available,L1,N,A0057938358,+
718,1211134574168834,65,05 year(s) 05 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,N,A0057945065,+
719,1211134574046753,44,04 year(s) 07 month(s) 03 day(s),L1,Foster Foster Home,Available,L1,N,A0057721631,+
720,1211134589493570,67,02 year(s) 06 month(s) 17 day(s),L2-SF,Foster Foster Home,Available,L2,N,A0057824667,-
721,1211134912259435,58,04 year(s) 03 month(s) 08 day(s),L1,Foster Foster Home,Available,L1,S,A0058542594,-
722,1211134589078260,58,05 year(s) 06 month(s) 20 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0057778590,-
723,1211134589207158,65,03 year(s) 05 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,N,A0058006328,+
724,1211134572835918,55,02 year(s) 03 month(s) 02 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058575776,-
725,1211134910804435,41,10 year(s) 03 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,S,A0058602321,-
726,1211134912101962,56,03 year(s) 03 month(s) 01 day(s),L1,Foster Foster Home,Available,L1,N,A0057821053,+
727,1211134574148810,36,03 year(s) 02 month(s) 24 day(s),L1,Foster Foster Home,Available,L1,S,A0058637692,-
728,1211134587515737,50,07 year(s) 03 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,N,A0058436120,-
729,1211134589597104,58,02 year(s) 06 month(s) 02 day(s),L1,Foster Foster Home,Owner Request,L1,N,A0057918582,-
730,1211134911274813,60,02 year(s) 06 month(s) 03 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0057910867,+
731,1211134589654811,23,03 year(s) 03 month(s) 01 day(s),L1,Mutternity 1,Court,L1,S,A0058577837,-
732,1211134588937472,46,02 year(s) 04 month(s) 29 day(s),L1,Foster Foster Home,Available,L1,N,A0058214995,+
733,1211134913009026,58,02 year(s) 03 month(s) 09 day(s),L1,Foster Foster Home,Available,L1,S,A0058528237,-
734,1211134588620720,53,02 year(s) 04 month(s) 07 day(s),L1,Foster Foster Home,Available,L1,M,A0058344455,-
735,1211134571412973,40,02 year(s) 04 month(s) 21 day(s),L2 - SF/A,Foster Foster Home,Available,L2,S,A0058262254,-
736,1211134911844327,58,04 year(s) 05 month(s) 12 day(s),L1,Foster Foster Home,Available,L1,S,A0058025499,-
737,1211134587558286,58,05 year(s) 03 month(s) 12 day(s),L1,Foster Foster Home,Available,L1,N,A0058519911,+
738,1211134574249396,44,05 year(s) 10 month(s) 21 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0057034870,-
739,1211134587205784,88,03 year(s) 09 month(s) 28 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058674924,-
740,1211134575393305,42,02 year(s) 02 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,M,A0058662712,-
741,1211134575815847,48,02 year(s) 05 month(s) 10 day(s),L1,Foster Foster Home,Available,L1,S,A0058036198,+
742,1211134589078269,37,02 year(s) 03 month(s) 06 day(s),L1,Foster Foster Home,Available,L1,N,A0058560639,+
743,1211134588528515,51,03 year(s) 03 month(s) 16 day(s),L2-OA/JM,Foster Foster Home,Available,L2,S,A0058483232,-
744,1211134586698649,48,02 year(s) 04 month(s) 13 day(s),L2-M&G/JM,Foster Foster Home,Available,L2,F,A0058316435,-
745,1211134588819933,46,01 year(s) 10 month(s) 01 day(s),L1,Foster Foster Home,Available,L1,S,A0057165859,-
746,1211134589632065,63,03 year(s) 04 month(s) 30 day(s),L1,Foster Foster Home,Available,L1,S,A0058104749,-
747,1211134587462087,55,04 year(s) 04 month(s) 25 day(s),L3-SD/BR,Foster Foster Home,Available,L3,N,A0055649438,-
748,1211134574657209,50,03 year(s) 10 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,S,A0054649627,-
749,1211134587232591,69,03 year(s) 08 month(s) 21 day(s),L1,Foster Foster Home,Available,L1,S,A0057411243,-
750,1211134586698657,42,01 year(s) 10 month(s) 02 day(s),L1,Foster Foster Home,Available,L1,S,A0058375747,-
751,1211134575977218,36,01 year(s) 01 month(s) 08 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058757108,-
752,1211134913359373,49,02 year(s) 05 month(s) 18 day(s),L1,Foster Foster Home,Available,L1,N,A0057985953,-
753,1211134572835930,64,03 year(s) 02 month(s) 26 day(s),L3-SF/BR,Foster Foster Home,Available,L3,N,A0058625088,-
754,1211134575814985,39,05 year(s) 02 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058775597,+
755,1211134911371239,35,00 year(s) 10 month(s) 05 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058762902,-
756,1211134588937480,32,00 year(s) 08 month(s) 11 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058728521,-
757,1211134912714172,51,06 year(s) 02 month(s) 29 day(s),L3-OA/BR,Foster Foster Home,Available,L3,F,A0058609148,-
758,1211134587855096,47,02 year(s) 04 month(s) 21 day(s),L2-JM,Foster Trial Adoption,Trial Adoption,L2,N,A0058258051,-
759,1211134573405209,45,11 year(s) 02 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,N,A0058762439,+
760,1211134913439524,50,02 year(s) 04 month(s) 28 day(s),STAFF ONLY,Dogs 201 1,Pending Behavior Assessment,STAFF ONLY,N,A0058216441,-
761,1211134587254694,22,13 year(s) 02 month(s) 06 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058762449,-
762,1211134590226579,62,02 year(s) 02 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,S,A0058660752,+
763,1211134912701079,24,02 year(s) 02 month(s) 02 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,S,A0058795125,-
764,1211134590143306,44,01 year(s) 04 month(s) 24 day(s),L1,Foster Foster Home,Available,L1,S,A0058252924,+
765,1211134589072985,37,03 year(s) 01 month(s) 24 day(s),L1,Foster Foster Home,Available,L1,S,A0058844546,+
766,1211134587294629,51,00 year(s) 11 month(s) 27 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058820414,-
767,1211134909834587,9,01 year(s) 05 month(s) 25 day(s),L1- OD,Foster Foster Home,Court,L1,F,A0057949322,-
768,1211134590339276,71,02 year(s) 02 month(s) 03 day(s),L2-BR,Foster Trial Adoption,Trial Adoption,L2,M,A0058788000,-
769,1211134913461641,51,07 year(s) 06 month(s) 18 day(s),L2-SF A852878,Foster Foster Home,Available,L2,N,A0053591163,+
770,1211134576313096,55,07 year(s) 03 month(s) 20 day(s),L1,Foster Foster Home,Available,L1,S,A0058100843,-
771,1211134576153098,44,04 year(s) 10 month(s) 17 day(s),L2-BR,Foster Trial Adoption,Trial Adoption,L2,S,A0054580732,-
772,1211134588201980,63,02 year(s) 03 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,N,A0058455126,-
773,1211134575815867,41,01 year(s) 04 month(s) 13 day(s),L3-BH/DR,Foster Foster Home,Available,L3,S,A0058308340,-
774,1211134590399925,48,07 year(s) 02 month(s) 15 day(s),L1   A861769,Foster Foster Home,Available,L1,N,A0053600299,-
775,1211134587132726,31,00 year(s) 11 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,S,A0058766779,-
776,1211134910393624,47,00 year(s) 11 month(s) 13 day(s),L2-SF,Foster Foster Home,Available,L2,M,A0058820168,+
777,1211134590461558,55,01 year(s) 09 month(s) 26 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058421019,-
778,1211134576156471,50,02 year(s) 03 month(s) 04 day(s),L3-SF,Foster Foster Home,Available,L3,N,A0058574390,-
779,1211134575875596,38,09 year(s) 00 month(s) 16 day(s),L1,Foster Foster Home,Available,L1,F,A0057597695,-
780,1211134913805528,41,03 year(s) 01 month(s) 21 day(s),L3 - SF,Foster Foster Home,Available,L3,S,A0058856656,-
781,1211134913799095,10,02 year(s) 01 month(s) 18 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,N,A0058888423,-
782,1211134910362223,56,03 year(s) 04 month(s) 06 day(s),L2-A,Foster Trial Adoption,Trial Adoption,L2,N,A0058349231,+
783,1211134576539566,68,03 year(s) 04 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,N,A0058364488,-
784,1211134575814994,41,01 year(s) 03 month(s) 03 day(s),L2-A/OA,Foster Trial Adoption,Trial Adoption,L2,S,A0058769639,-
785,1211134576605412,32,00 year(s) 08 month(s) 20 day(s),L2-JM,Foster Foster Home,Available,L2,F,A0058673772,-
786,1211134913799103,41,09 year(s) 05 month(s) 10 day(s),L1     A498704,Foster Foster Home,Available,L1,N,A0053312831,-
787,1211134588819941,57,01 year(s) 04 month(s) 15 day(s),L2-SD,Foster Trial Adoption,Available,L2,S,A0058262189,-
788,1211134576599984,58,02 year(s) 02 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,M,A0058706791,-
789,1211134576206019,36,00 year(s) 11 month(s) 10 day(s),L1,Foster Foster Home,Trial Adoption,L1,S,A0058331992,-
790,1211134576681941,55,03 year(s) 03 month(s) 24 day(s),L2-SF,Foster Foster Home,Available,L2,M,A0058435704,-
791,1211134910393632,43,01 year(s) 01 month(s) 26 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,N,A0058836173,-
792,1211134590799295,55,03 year(s) 04 month(s) 08 day(s),L1-MG,Foster Foster Home,Available,L1,F,A0058340859,-
793,1211134590402696,47,02 year(s) 02 month(s) 18 day(s),L2-SF,Foster Foster Home,Available,L2,F,A0058679072,-
794,1211134572756623,49,03 year(s) 02 month(s) 27 day(s),L2-A,Foster Foster Home,Available,L2,S,A0058616717,-
795,1211134910547593,50,05 year(s) 01 month(s) 13 day(s),L1,Foster Foster Home,Available,L1,N,A0058916889,-
796,1211134590398506,46,04 year(s) 01 month(s) 21 day(s),L2 - OA,Foster Foster Home,Available,L2,N,A0058858235,-
797,1211134590689909,35,01 year(s) 04 month(s) 01 day(s),L1,Foster Foster Home,Available,L1,N,A0058385779,-
798,1211134912697252,61,03 year(s) 01 month(s) 21 day(s),L2 - SF,Foster Foster Home,Available,L2,N,A0058855489,-
799,1211134576844170,34,07 year(s) 04 month(s) 04 day(s),L1,Foster Foster Home,Available,L1,S,A0055789122,-
800,1211134914194795,39,02 year(s) 00 month(s) 07 day(s),L1,Foster Foster Home,Available,L1,S,A0058943403,+
801,1211134576597363,57,06 year(s) 11 month(s) 10 day(s),L1,Foster Foster Home,Available,L1,S,A0053623474,-
802,1211134910119917,61,04 year(s) 01 month(s) 26 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058831083,-
803,1211134914047308,33,01 year(s) 02 month(s) 01 day(s),L2 - SF,Foster Trial Adoption,Trial Adoption,L2,S,A0058795391,-
804,1211134577003093,105,04 year(s) 05 month(s) 10 day(s),L2-SD,Foster Trial Adoption,Trial Adoption,L2,N,A0055542660,-
805,1211134591062774,16,03 year(s) 05 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058011039,-
806,1211134914301918,50,06 year(s) 01 month(s) 20 day(s),L1,Foster Foster Home,Available,L1,N,A0058870423,-
807,1211134914302851,52,02 year(s) 09 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,N,A0057311730,-
808,1211134914194803,39,02 year(s) 01 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,F,A0058970456,-
809,1211134589908297,54,02 year(s) 03 month(s) 27 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058412684,+
810,1211134577100474,50,06 year(s) 03 month(s) 16 day(s),L1,Foster Foster Home,Available,L1,S,A0058491085,-
811,1211134591152449,47,00 year(s) 08 month(s) 22 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,M,A0058261807,-
812,1211134572988572,53,03 year(s) 03 month(s) 14 day(s),L1,Foster Foster Home,Available,L1,S,A0058479830,-
813,1211134913292451,43,01 year(s) 08 month(s) 28 day(s),L1 - EA,Foster Foster Home,Available,L1,N,A0058607804,-
814,1211134591172338,45,00 year(s) 11 month(s) 19 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058673118,-
815,1211134911712311,36,07 year(s) 01 month(s) 21 day(s),L1,Foster Foster Home,Available,L1,S,A0058855116,-
816,1211134574286330,41,02 year(s) 03 month(s) 28 day(s),L1,Foster Foster Home,Available,L1,N,A0058371891,-
817,1211134588201988,54,02 year(s) 01 month(s) 23 day(s),L2 - BR/OA,Foster Foster Home,Available,L2,F,A0058850516,-
818,1211134910009173,52,02 year(s) 03 month(s) 09 day(s),L2-JM,Foster Foster Home,Available,L2,N,A0058535722,-
819,1211134912641254,39,02 year(s) 02 month(s) 23 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058648841,-
820,1211134577242006,28,02 year(s) 02 month(s) 09 day(s),L2-A,Foster Foster Home,Available,L2,M,A0058751578,-
